id,label,subject,message
6192,spam,Special Offer Just for You,You’ve won a lucky draw! Provide your contact details to claim the prize.
9527,ham,Follow-up on Previous Email,Just checking if you received the document I sent yesterday.
8791,ham,Project Update and Next Steps,Please review the attached invoice and confirm once done.
2624,spam,Upgrade to Premium Membership Today,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
72,spam,Urgent: Update Your Payment Information,Special insurance plan for you – get huge discounts by signing up today.
3887,spam,Account Alert: Verify Your Details Now,Refer a friend and earn ₹500 instantly! Click here to start.
665,spam,Exclusive Discount on Electronics,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
12010,ham,Re: Notes from Today's Lecture,"Don’t forget to bring the printed copies for submission. Bhai, check kar ye mail important hai."
4900,spam,Limited Offer: Claim Your Free iPhone,Refer a friend and earn ₹500 instantly! Click here to start.
8290,ham,Invoice Attached for Your Review,Let’s plan the presentation slides together this weekend.
8249,ham,Follow-up on Previous Email,Let’s plan the presentation slides together this weekend.
11923,ham,Regarding Your Assignment,Thanks for helping with the project submission last week.
5574,spam,Account Alert: Verify Your Details Now,Final notice: Your subscription will expire soon. Renew today and save 50%.
11320,ham,Team Lunch on Friday,Thanks for helping with the project submission last week.
7624,ham,Meeting Reminder: Project Discussion,The team meeting is scheduled at 3 PM. Please join via the link.
5540,spam,Your Loan Application Approved,You’ve won a lucky draw! Provide your contact details to claim the prize.
1694,spam,Exclusive Discount on Electronics,Get access to premium content for free. Just confirm your email to activate the offer.
237,spam,Claim Your $500 Reward Now,Special insurance plan for you – get huge discounts by signing up today.
1370,spam,Limited Offer: Claim Your Free iPhone,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
13291,ham,Regarding Your Assignment,I’ve shared the notes from today’s lecture in the drive link below.
7077,spam,Urgent: Update Your Payment Information,Special insurance plan for you – get huge discounts by signing up today.
14398,ham,Schedule for Tomorrow's Meeting,Just checking if you received the document I sent yesterday.
13486,ham,Follow-up on Previous Email,"Hey, please find attached the updated report for your review."
4723,spam,Win a Trip to Maldives - Limited Seats,"You’ve won a lucky draw! Provide your contact details to claim the prize. Bhai, check kar ye mail important hai."
10906,ham,Invoice Attached for Your Review,"Hey, please find attached the updated report for your review."
5552,spam,Win a Trip to Maldives - Limited Seats,Special insurance plan for you – get huge discounts by signing up today.
11668,ham,Re: Notes from Today's Lecture,"Hey, please find attached the updated report for your review."
10142,ham,Follow-up on Previous Email,Let’s plan the presentation slides together this weekend.
3399,spam,Congratulations! You've Won a Gift Voucher,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
14322,ham,Project Update and Next Steps,The team meeting is scheduled at 3 PM. Please join via the link.
3757,spam,Urgent: Update Your Payment Information,Hurry! Limited-time offer on our premium plans. Avail up to 70% discount before midnight.
10912,ham,Project Update and Next Steps,Thanks for helping with the project submission last week.
12675,ham,Invoice Attached for Your Review,Just checking if you received the document I sent yesterday.
8542,ham,Meeting Reminder: Project Discussion,Please review the attached invoice and confirm once done.
10685,ham,Weekly Report Submission Reminder,Don’t forget to bring the printed copies for submission.
960,spam,Upgrade to Premium Membership Today,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
3727,spam,Exclusive Discount on Electronics,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
11662,ham,Meeting Reminder: Project Discussion,Don’t forget to bring the printed copies for submission.
7004,spam,Urgent: Update Your Payment Information,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
206,spam,Claim Your $500 Reward Now,You’ve won a lucky draw! Provide your contact details to claim the prize.
7306,spam,Claim Your $500 Reward Now,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
3684,spam,Congratulations! You've Won a Gift Voucher,Get access to premium content for free. Just confirm your email to activate the offer.
5811,spam,Your Loan Application Approved,Your account will be suspended unless you verify your details immediately. Visit our secure link now.
724,spam,Exclusive Discount on Electronics,Refer a friend and earn ₹500 instantly! Click here to start.
10214,ham,Meeting Reminder: Project Discussion,"I’ve shared the notes from today’s lecture in the drive link below. Yaar, meeting ka link bhej de."
14505,ham,Invitation: College Tech Fest,It was great seeing you at the seminar. Let’s catch up soon.
9451,ham,Schedule for Tomorrow's Meeting,Let’s plan the presentation slides together this weekend.
8500,ham,Project Update and Next Steps,"Hey, please find attached the updated report for your review."
733,spam,Special Offer Just for You,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
9781,ham,Follow-up on Previous Email,Can you confirm your availability for tomorrow’s meeting?
9307,ham,Invoice Attached for Your Review,The team meeting is scheduled at 3 PM. Please join via the link.
12098,ham,Follow-up on Previous Email,I’ve shared the notes from today’s lecture in the drive link below.
2091,spam,Congratulations! You've Won a Gift Voucher,Final notice: Your subscription will expire soon. Renew today and save 50%.
2846,spam,Limited Offer: Claim Your Free iPhone,"Your Amazon gift card is ready. Claim it before it expires. Bhai, check kar ye mail important hai."
537,spam,Claim Your $500 Reward Now,You’ve won a lucky draw! Provide your contact details to claim the prize.
2737,spam,Claim Your $500 Reward Now,You’ve won a lucky draw! Provide your contact details to claim the prize.
13991,ham,Meeting Reminder: Project Discussion,Can you confirm your availability for tomorrow’s meeting?
210,spam,Limited Offer: Claim Your Free iPhone,Final notice: Your subscription will expire soon. Renew today and save 50%.
6494,spam,Claim Your $500 Reward Now,Final notice: Your subscription will expire soon. Renew today and save 50%.
2280,spam,Limited Offer: Claim Your Free iPhone,Refer a friend and earn ₹500 instantly! Click here to start.
9218,ham,Team Lunch on Friday,The team meeting is scheduled at 3 PM. Please join via the link.
660,spam,Urgent: Update Your Payment Information,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
4325,spam,Your Loan Application Approved,Special insurance plan for you – get huge discounts by signing up today.
14495,ham,Meeting Reminder: Project Discussion,Can you confirm your availability for tomorrow’s meeting?
7462,spam,Account Alert: Verify Your Details Now,You’ve won a lucky draw! Provide your contact details to claim the prize.
6208,spam,Special Offer Just for You,You have been chosen to receive an exclusive credit card with zero annual fees. Apply now.
14174,ham,Regarding Your Assignment,Let’s plan the presentation slides together this weekend.
10101,ham,Follow-up on Previous Email,The team meeting is scheduled at 3 PM. Please join via the link.
13347,ham,Project Update and Next Steps,I’ve shared the notes from today’s lecture in the drive link below.
1478,spam,Limited Offer: Claim Your Free iPhone,Special insurance plan for you – get huge discounts by signing up today.
3734,spam,Your Loan Application Approved,Special insurance plan for you – get huge discounts by signing up today.
11246,ham,Follow-up on Previous Email,The team meeting is scheduled at 3 PM. Please join via the link.
12556,ham,Schedule for Tomorrow's Meeting,It was great seeing you at the seminar. Let’s catch up soon.
12987,ham,Re: Notes from Today's Lecture,Just checking if you received the document I sent yesterday.
